Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,High Growth,Listed Equity,,EQT Holdings Ltd,4108.165374,131461.292,0.00003557,,,AU000000EQT1
31/12/2024,High Growth,Listed Equity,,Equatorial Energia SA,4184.040191,29971.81466,0.00000811,,,BREQTLACNOR0
31/12/2024,High Growth,Listed Equity,,Equifax Inc,709.009264,291837.2139,0.00007896,,,US2944291051
31/12/2024,High Growth,Listed Equity,,Equinor ASA,17513.15014,660985.8984,0.00017884,,,NO0010096985
31/12/2024,High Growth,Listed Equity,,Equitable Holdings Inc,2240.294657,170677.0553,0.00004618,,,US29452E1010
31/12/2024,High Growth,Listed Equity,,Eregli Demir ve Celik Fabrikalari TAS,9671.109162,10778.3357,0.00000292,,,TRAEREGL91G3
31/12/2024,High Growth,Listed Equity,,Erie Indemnity Co,190.248441,126667.3906,0.00003427,,,US29530P1021
31/12/2024,High Growth,Listed Equity,,Erste Group Bank AG,3279.161846,327190.0705,0.00008852,,,AT0000652011
31/12/2024,High Growth,Listed Equity,,Essential Utilities Inc,1245.115583,73039.80934,0.00001976,,,US29670G1022
31/12/2024,High Growth,Listed Equity,,EssilorLuxottica SA,3465.084828,1365347.411,0.00036941,,,FR0000121667
31/12/2024,High Growth,Listed Equity,,Essity AB,1490.945322,64444.26062,0.00001744,,,SE0009922164
31/12/2024,High Growth,Listed Equity,,Estee Lauder Cos Inc/The,1901.35389,230256.827,0.0000623,,,US5184391044
31/12/2024,High Growth,Listed Equity,,E.Sun Financial Holding Co Ltd,52495.65907,69697.56333,0.00001886,,,TW0002884004
31/12/2024,High Growth,Listed Equity,,Etsy Inc,1086.289546,92794.72522,0.00002511,,,US29786A1060
31/12/2024,High Growth,Listed Equity,,Eurazeo SE,127.482984,15340.41242,0.00000415,,,FR0000121121
31/12/2024,High Growth,Listed Equity,,Eurobank Ergasias Services and Holdings SA,32161.98174,119950.394,0.00003245,,,GRS323003012
31/12/2024,High Growth,Listed Equity,,Eurofins Scientific SE,480.986584,39666.32615,0.00001073,,,FR0014000MR3
31/12/2024,High Growth,Listed Equity,,Euronext NV,688.983227,124793.2574,0.00003376,,,NL0006294274
31/12/2024,High Growth,Listed Equity,,Eva Airways Corp,9647.503568,21078.70893,0.0000057,,,TW0002618006
31/12/2024,High Growth,Listed Equity,,Eve Energy Co Ltd,438.242981,4532.412571,0.00000123,,,CNE100000GS4
31/12/2024,High Growth,Listed Equity,,Everbright Securities Co Ltd,877.512293,3516.392917,0.00000095,,,CNE100000FD8
31/12/2024,High Growth,Listed Equity,,Everest Group Ltd,239.107788,139977.403,0.00003787,,,BMG3223R1088
31/12/2024,High Growth,Listed Equity,,Evergreen Marine Corp Taiwan Ltd,3797.421617,42092.6985,0.00001139,,,TW0002603008
31/12/2024,High Growth,Listed Equity,,Evergy Inc,1083.862855,107747.3289,0.00002915,,,US30034W1062
31/12/2024,High Growth,Listed Equity,,Eversource Energy,10153.33979,941785.196,0.00025481,,,US30040W1080
31/12/2024,High Growth,Listed Equity,,Evolution AB,1247.976469,155569.6206,0.00004209,,,SE0012673267
31/12/2024,High Growth,Listed Equity,,Evolution Mining Ltd,1754767.882,8440433.511,0.00228364,,,AU000000EVN4
31/12/2024,High Growth,Listed Equity,,Evonik Industries AG,7280.045201,203696.7176,0.00005511,,,DE000EVNK013
31/12/2024,High Growth,Listed Equity,,EVT Ltd,20379.10474,231914.2119,0.00006275,,,AU000000EVT1
31/12/2024,High Growth,Listed Equity,,Exact Sciences Corp,989.533499,89803.5805,0.0000243,,,US30063P1057
31/12/2024,High Growth,Listed Equity,,Exelon Corp,13731.40142,834773.3975,0.00022586,,,US30161N1019
31/12/2024,High Growth,Listed Equity,,EXOR NV,319.733954,47351.23802,0.00001281,,,NL0012059018
31/12/2024,High Growth,Listed Equity,,Expand Energy Corp,2533.74421,407387.9283,0.00011022,,,US1651677353
31/12/2024,High Growth,Listed Equity,,Expedia Group Inc,3408.824766,1025868.237,0.00027756,,,US30212P3038
31/12/2024,High Growth,Listed Equity,,Expeditors International of Washington Inc,2671.470278,477943.5723,0.00012931,,,US3021301094
31/12/2024,High Growth,Listed Equity,,Experian PLC,3436.960278,239502.8867,0.0000648,,,GB00B19NLV48
31/12/2024,High Growth,Listed Equity,,Exxon Mobil Corp,28385.55797,4931655.449,0.00133431,,,US30231G1022
31/12/2024,High Growth,Listed Equity,,F5 Inc,1298.833755,527526.0025,0.00014273,,,US3156161024
31/12/2024,High Growth,Listed Equity,,FactSet Research Systems Inc,298.536842,231577.6051,0.00006266,,,US3030751057
31/12/2024,High Growth,Listed Equity,,Fairfax Financial Holdings Ltd,95.150363,213710.1031,0.00005782,,,CA3039011026
31/12/2024,High Growth,Listed Equity,,Fair Isaac Corp,458.730228,1475086.448,0.0003991,,,US3032501047
31/12/2024,High Growth,Listed Equity,,Falabella SA,3256.494303,18589.33844,0.00000503,,,CLP3880F1085
31/12/2024,High Growth,Listed Equity,,FANUC Corp,4095.461101,175720.0239,0.00004754,,,JP3802400006
31/12/2024,High Growth,Listed Equity,,Far Eastern New Century Corp,11033.04929,17175.84369,0.00000465,,,TW0001402006
31/12/2024,High Growth,Listed Equity,,Far East Horizon Ltd,8108.008318,9558.61106,0.00000259,,,HK0000077468
31/12/2024,High Growth,Listed Equity,,Far EasTone Telecommunications Co Ltd,23294.77288,102596.2369,0.00002776,,,TW0004904008
31/12/2024,High Growth,Listed Equity,,Fastenal Co,6726.831415,781275.0499,0.00021138,,,US3119001044
31/12/2024,High Growth,Listed Equity,,Fastighets AB Balder,2615.551497,29362.68026,0.00000794,,,SE0017832488
31/12/2024,High Growth,Listed Equity,,Fast Retailing Co Ltd,1077.744271,596103.106,0.00016128,,,JP3802300008
31/12/2024,High Growth,Listed Equity,,FAW Jiefang Group Co Ltd,980.145309,1778.402334,0.00000048,,,CNE000000R85
31/12/2024,High Growth,Listed Equity,,FedEx Corp,1289.201094,585788.4904,0.00015849,,,US31428X1063
31/12/2024,High Growth,Listed Equity,,Feng TAY Enterprise Co Ltd,1827.688761,11975.38049,0.00000324,,,TW0009910000
31/12/2024,High Growth,Listed Equity,,Ferguson Enterprises Inc,3249.884676,911059.4899,0.0002465,,,US31488V1070
31/12/2024,High Growth,Listed Equity,,Ferrari NV,2853.724761,1968270.368,0.00053254,,,NL0011585146
31/12/2024,High Growth,Listed Equity,,Ferrovial SE,1408.882,95665.35056,0.00002588,,,NL0015001FS8
31/12/2024,High Growth,Listed Equity,,Fidelity National Financial Inc,1400.620412,126998.0296,0.00003436,,,US31620R3030
31/12/2024,High Growth,Listed Equity,,Fidelity National Information Services Inc,3825.65761,499068.6674,0.00013503,,,US31620M1062
31/12/2024,High Growth,Listed Equity,,Fifth Third Bancorp,2749.794683,187775.6909,0.0000508,,,US3167731005
31/12/2024,High Growth,Listed Equity,,FinecoBank Banca Fineco SpA,2611.091968,73320.74705,0.00001984,,,IT0000072170
31/12/2024,High Growth,Listed Equity,,First Abu Dhabi Bank PJSC,16117.84816,97380.24606,0.00002635,,,AEN000101016
31/12/2024,High Growth,Listed Equity,,First Citizens BancShares Inc/NC,36.848985,125757.3167,0.00003402,,,US31946M1036
31/12/2024,High Growth,Listed Equity,,FirstEnergy Corp,2525.489244,162261.1032,0.0000439,,,US3379321074
31/12/2024,High Growth,Listed Equity,,First Financial Holding Co Ltd,103208.4458,137790.7179,0.00003728,,,TW0002892007
31/12/2024,High Growth,Listed Equity,,First Quantum Minerals Ltd,2059.2813,42852.45473,0.00001159,,,CA3359341052
31/12/2024,High Growth,Listed Equity,,FirstRand Ltd,18557.64023,120653.4654,0.00003264,,,ZAE000066304
31/12/2024,High Growth,Listed Equity,,FirstService Corp,517.107765,151213.2926,0.00004091,,,CA33767E2024
31/12/2024,High Growth,Listed Equity,,First Solar Inc,914.168656,260216.5605,0.0000704,,,US3364331070
31/12/2024,High Growth,Listed Equity,,Fiserv Inc,11038.25933,3662245.388,0.00099086,,,US3377381088
31/12/2024,High Growth,Listed Equity,,Fisher & Paykel Healthcare Corp Ltd,298305.0534,10425237.23,0.00282065,,,NZFAPE0001S2
31/12/2024,High Growth,Listed Equity,,Flat Glass Group Co Ltd,128.291271,558.94454,0.00000015,,,CNE100003HV0
31/12/2024,High Growth,Listed Equity,,FleetPartners Group Ltd,90941.56036,244632.7974,0.00006619,,,AU0000272924
31/12/2024,High Growth,Listed Equity,,Fletcher Building Ltd,564344.6627,1439078.89,0.00038936,,,NZFBUE0001S0
31/12/2024,High Growth,Listed Equity,,Flight Centre Travel Group Ltd,79435.90925,1324990.966,0.00035849,,,AU000000FLT9
31/12/2024,High Growth,Listed Equity,,Flutter Entertainment PLC,6278.541404,2629730.493,0.0007115,,,IE00BWT6H894
31/12/2024,High Growth,Listed Equity,,Focus Media Information Technology Co Ltd,4601.29472,7157.496239,0.00000194,,,CNE000001KK2
31/12/2024,High Growth,Listed Equity,,Fomento Economico Mexicano SAB de CV,6239.317667,86122.49204,0.0000233,,,MXP320321310
31/12/2024,High Growth,Listed Equity,,Fomento Economico Mexicano SAB de CV,8292.703568,1145026.614,0.0003098,,,US3444191064
31/12/2024,High Growth,Listed Equity,,Ford Motor Co,51448.24703,822640.1445,0.00022257,,,US3453708600
31/12/2024,High Growth,Listed Equity,,Ford Otomotiv Sanayi AS,279.418388,11958.59538,0.00000324,,,TRAOTOSN91H6
31/12/2024,High Growth,Listed Equity,,Formosa Chemicals & Fibre Corp,13188.34264,17737.3325,0.0000048,,,TW0001326007
31/12/2024,High Growth,Listed Equity,,Formosa Plastics Corp,14368.62234,25129.21484,0.0000068,,,TW0001301000
31/12/2024,High Growth,Listed Equity,,Fortescue Ltd,613126.6019,11189560.48,0.00302745,,,AU000000FMG4
31/12/2024,High Growth,Listed Equity,,Fortinet Inc,12122.34893,1849825.611,0.00050049,,,US34959E1091
31/12/2024,High Growth,Listed Equity,,Fortis Inc/Canada,1360.280395,91244.26221,0.00002469,,,CA3495531079
31/12/2024,High Growth,Listed Equity,,Fortive Corp,3329.523538,403317.88,0.00010912,,,US34959J1088
31/12/2024,High Growth,Listed Equity,,Fortum Oyj,1124.919297,25426.78403,0.00000688,,,FI0009007132
31/12/2024,High Growth,Listed Equity,,Fortune Brands Innovations Inc,703.928507,77686.23925,0.00002102,,,US34964C1062
31/12/2024,High Growth,Listed Equity,,Fortune Electric Co Ltd,451.585273,12525.16914,0.00000339,,,TW0001519007
31/12/2024,High Growth,Listed Equity,,Foshan Haitian Flavouring & Food Co Ltd,1043.77778,10600.99149,0.00000287,,,CNE100001SL2
31/12/2024,High Growth,Listed Equity,,Fosun International Ltd,9262.629755,8743.547879,0.00000237,,,HK0656038673
31/12/2024,High Growth,Listed Equity,,Founder Securities Co Ltd,2432.402495,4483.386832,0.00000121,,,CNE1000015Y8
31/12/2024,High Growth,Listed Equity,,Foxconn Industrial Internet Co Ltd,3340.704693,15892.86889,0.0000043,,,CNE1000031P3
31/12/2024,High Growth,Listed Equity,,Fox Corp,1546.938093,114280.786,0.00003092,,,US35137L2043
31/12/2024,High Growth,Listed Equity,,Fox Corp,2465.945176,193483.9969,0.00005235,,,US35137L1052
31/12/2024,High Growth,Listed Equity,,Franco-Nevada Corp,2386.336913,452686.3931,0.00012248,,,CA3518581051
31/12/2024,High Growth,Listed Equity,,Franklin Resources Inc,10265.66322,336413.3195,0.00009102,,,US3546131018
31/12/2024,High Growth,Listed Equity,,Freeport-McMoRan Inc,9432.674042,580144.1125,0.00015696,,,US35671D8570
31/12/2024,High Growth,Listed Equity,,Freightways Group Ltd,5574.699219,53672.14001,0.00001452,,,NZFREE0001S0
31/12/2024,High Growth,Listed Equity,,Fresenius Medical Care AG,871.287848,64349.43488,0.00001741,,,DE0005785802
31/12/2024,High Growth,Listed Equity,,Fresenius SE & Co KGaA,1687.404849,94653.43202,0.00002561,,,DE0005785604
31/12/2024,High Growth,Listed Equity,,Frontier Communications Parent Inc,4920.22017,275751.6592,0.00007461,,,US35909D1090
31/12/2024,High Growth,Listed Equity,,Fubon Financial Holding Co Ltd,29292.43797,130310.2876,0.00003526,,,TW0002881000
31/12/2024,High Growth,Listed Equity,,Fuji Electric Co Ltd,518.348718,45588.60244,0.00001233,,,JP3820000002
31/12/2024,High Growth,Listed Equity,,FUJIFILM Holdings Corp,10585.86295,359985.4961,0.0000974,,,JP3814000000
31/12/2024,High Growth,Listed Equity,,Fujikura Ltd,892.974394,60091.02955,0.00001626,,,JP3811000003
31/12/2024,High Growth,Listed Equity,,Fujitsu Ltd,55307.29119,1591200.216,0.00043052,,,JP3818000006
31/12/2024,High Growth,Listed Equity,,Futu Holdings Ltd,616.056127,79590.29255,0.00002153,,,US36118L1061
31/12/2024,High Growth,Listed Equity,,Fuyao Glass Industry Group Co Ltd,2278.45297,26505.60365,0.00000717,,,CNE100001TR7
31/12/2024,High Growth,Listed Equity,,Fuyao Glass Industry Group Co Ltd,441.321972,6093.486926,0.00000165,,,CNE000000230
31/12/2024,High Growth,Listed Equity,,G8 Education Ltd,414201.6917,540533.2079,0.00014625,,,AU000000GEM7
31/12/2024,High Growth,Listed Equity,,GAIL India Ltd,47677.83054,171776.9316,0.00004648,,,INE129A01019
31/12/2024,High Growth,Listed Equity,,Galaxy Entertainment Group Ltd,6363.884889,43665.03353,0.00001181,,,HK0027032686
31/12/2024,High Growth,Listed Equity,,Galderma Group AG,104.952779,18824.36945,0.00000509,,,CH1335392721
31/12/2024,High Growth,Listed Equity,,Galp Energia SGPS SA,7478.036153,199481.3334,0.00005397,,,PTGAL0AM0009
31/12/2024,High Growth,Listed Equity,,Gamuda Bhd,13968.35357,23915.21712,0.00000647,,,MYL5398OO002
31/12/2024,High Growth,Listed Equity,,Ganfeng Lithium Group Co Ltd,365.373539,2830.44669,0.00000077,,,CNE100000SF6
31/12/2024,High Growth,Listed Equity,,Garmin Ltd,2376.217306,791599.098,0.00021418,,,CH0114405324
31/12/2024,High Growth,Listed Equity,,Gartner Inc,538.926313,421696.8921,0.00011409,,,US3666511072
31/12/2024,High Growth,Listed Equity,,GCL Technology Holdings Ltd,76205.01489,17112.16093,0.00000463,,,KYG3774X1088
31/12/2024,High Growth,Listed Equity,,GD Power Development Co Ltd,4014.490447,4068.381505,0.0000011,,,CNE000000PC0
31/12/2024,High Growth,Listed Equity,,GEA Group AG,541.494882,43306.98394,0.00001172,,,DE0006602006
31/12/2024,High Growth,Listed Equity,,Geberit AG,245.210757,224887.4199,0.00006085,,,CH0030170408
31/12/2024,High Growth,Listed Equity,,Geely Automobile Holdings Ltd,24375.34146,75109.77383,0.00002032,,,KYG3777B1032
31/12/2024,High Growth,Listed Equity,,GE HealthCare Technologies Inc,2578.142334,325541.739,0.00008808,,,US36266G1076
31/12/2024,High Growth,Listed Equity,,GEM Co Ltd,1156.417515,1670.91221,0.00000045,,,CNE100000KT4
31/12/2024,High Growth,Listed Equity,,Gen Digital Inc,3873.943654,171313.2156,0.00004635,,,US6687711084
31/12/2024,High Growth,Listed Equity,,General Electric Co,9651.581641,2599995.642,0.00070345,,,US3696043013
31/12/2024,High Growth,Listed Equity,,Generali,4365.369519,199094.9128,0.00005387,,,IT0000062072
31/12/2024,High Growth,Listed Equity,,General Mills Inc,4315.28984,444457.778,0.00012025,,,US3703341046
31/12/2024,High Growth,Listed Equity,,General Motors Co,8975.550585,772232.221,0.00020894,,,US37045V1008
31/12/2024,High Growth,Listed Equity,,Genesis Minerals Ltd,827272.7785,2043363.763,0.00055285,,,AU000000GMD9
31/12/2024,High Growth,Listed Equity,,Genmab A/S,564.734936,189031.4168,0.00005114,,,DK0010272202
31/12/2024,High Growth,Listed Equity,,Genscript Biotech Corp,4413.219717,9029.177617,0.00000244,,,KYG3825B1059
31/12/2024,High Growth,Listed Equity,,Genting Bhd,8000.24365,11154.27325,0.00000302,,,MYL3182OO002
31/12/2024,High Growth,Listed Equity,,Genting Malaysia Bhd,11140.81396,9094.443491,0.00000246,,,MYL4715OO008
31/12/2024,High Growth,Listed Equity,,Genting Singapore Ltd,27297.99143,24723.95302,0.00000669,,,SGXE21576413
31/12/2024,High Growth,Listed Equity,,Gentrack Group Ltd,9497.00877,110070.3316,0.00002978,,,NZGTKE0002S9
31/12/2024,High Growth,Listed Equity,,Genuine Parts Co,1038.905016,195917.8708,0.00005301,,,US3724601055
31/12/2024,High Growth,Listed Equity,,GenusPlus Group Ltd,15883.06993,41613.64322,0.00001126,,,AU0000117160
31/12/2024,High Growth,Listed Equity,,George Weston Ltd,1823.987866,457890.6765,0.00012389,,,CA9611485090
31/12/2024,High Growth,Listed Equity,,Gerdau SA,5206.675569,24692.46414,0.00000668,,,BRGGBRACNPR8
31/12/2024,High Growth,Listed Equity,,Getinge AB,784.605584,20821.82788,0.00000563,,,SE0000202624
31/12/2024,High Growth,Listed Equity,,Getlink SE,2113.990912,54465.16702,0.00001474,,,FR0010533075
31/12/2024,High Growth,Listed Equity,,GE Vernova Inc,2528.49294,1343288.675,0.00036344,,,US36828A1016
31/12/2024,High Growth,Listed Equity,,GFL Environmental Inc,622.993538,44832.26239,0.00001213,,,CA36168Q1046
31/12/2024,High Growth,Listed Equity,,GF Securities Co Ltd,1334.229217,4785.631316,0.00000129,,,CNE0000008L2
31/12/2024,High Growth,Listed Equity,,Giant Biogene Holding Co ltd,1098.173278,11393.80948,0.00000308,,,KYG3887G1091
31/12/2024,High Growth,Listed Equity,,Gigabyte Technology Co Ltd,1847.3943,24800.56288,0.00000671,,,TW0002376001
31/12/2024,High Growth,Listed Equity,,GigaDevice Semiconductor Inc,257.865454,6093.827668,0.00000165,,,CNE1000030S9
31/12/2024,High Growth,Listed Equity,,Gildan Activewear Inc,4370.832393,332059.9996,0.00008984,,,CA3759161035
31/12/2024,High Growth,Listed Equity,,Gilead Sciences Inc,19502.57893,2909558.613,0.00078721,,,US3755581036
31/12/2024,High Growth,Listed Equity,,Ginlong Technologies Co Ltd,147.791544,1997.115858,0.00000054,,,CNE100003JZ7
31/12/2024,High Growth,Listed Equity,,Givaudan SA,84.115364,594543.8607,0.00016086,,,CH0010645932
31/12/2024,High Growth,Listed Equity,,Gjensidige Forsikring ASA,2215.932134,63340.21275,0.00001714,,,NO0010582521
31/12/2024,High Growth,Listed Equity,,Glencore PLC,74233.69002,530657.8672,0.00014357,,,JE00B4T3BW64
31/12/2024,High Growth,Listed Equity,,Global-e Online Ltd,209.135733,18419.07723,0.00000498,,,IL0011741688
31/12/2024,High Growth,Listed Equity,,Global Payments Inc,2133.581929,386157.1365,0.00010448,,,US37940X1028
31/12/2024,High Growth,Listed Equity,,Global Unichip Corp,307.89905,20629.21429,0.00000558,,,TW0003443008
31/12/2024,High Growth,Listed Equity,,Globalwafers Co Ltd,29799.64786,560068.4493,0.00015153,,,TW0006488000
31/12/2024,High Growth,Listed Equity,,Globant SA,2062.183443,714161.954,0.00019322,,,LU0974299876
31/12/2024,High Growth,Listed Equity,,GMR Airports Ltd,8798.112722,13039.21533,0.00000353,,,INE776C01039
31/12/2024,High Growth,Listed Equity,,GoDaddy Inc,2281.393077,727252.7686,0.00019677,,,US3802371076
31/12/2024,High Growth,Listed Equity,,Godrej Consumer Products Ltd,1534.722815,31328.36605,0.00000848,,,INE102D01028
31/12/2024,High Growth,Listed Equity,,Godrej Properties Ltd,469.340785,24672.19617,0.00000668,,,INE484J01027
31/12/2024,High Growth,Listed Equity,,GoerTek Inc,559.349941,3194.459315,0.00000086,,,CNE100000BP1
31/12/2024,High Growth,Listed Equity,,Gold Fields Ltd,3310.787169,70022.25622,0.00001895,,,ZAE000018123
31/12/2024,High Growth,Listed Equity,,Goldman Sachs Group Inc/The,1857.229461,1717656.035,0.00046473,,,US38141G1040
31/12/2024,High Growth,Listed Equity,,Gold Road Resources Ltd,365185.6788,748630.6415,0.00020255,,,AU000000GOR5
31/12/2024,High Growth,Listed Equity,,Goldwind Science & Technology Co Ltd,477.243528,1090.852979,0.0000003,,,CNE1000008S5
31/12/2024,High Growth,Listed Equity,,Goneo Group Co Ltd,252.990386,3932.006858,0.00000106,,,CNE100003RL0
31/12/2024,High Growth,Listed Equity,,Gotion High-tech Co Ltd,480.065936,2254.09405,0.00000061,,,CNE000001NY7
31/12/2024,High Growth,Listed Equity,,GoTo Gojek Tokopedia Tbk PT,3129737.396,21984.61926,0.00000595,,,ID1000166903
31/12/2024,High Growth,Listed Equity,,GQG Partners Inc,45912.58538,95039.05174,0.00002571,,,AU0000180499
31/12/2024,High Growth,Listed Equity,,Grab Holdings Ltd,7651.906272,58333.19484,0.00001578,,,KYG4124C1096
31/12/2024,High Growth,Listed Equity,,Graco Inc,1579.774499,215067.7422,0.00005819,,,US3841091040
31/12/2024,High Growth,Listed Equity,,GrainCorp Ltd,68382.11785,501924.745,0.0001358,,,AU000000GNC9
31/12/2024,High Growth,Listed Equity,,Grasim Industries Ltd,963.82666,44414.98654,0.00001202,,,INE047A01021
31/12/2024,High Growth,Listed Equity,,Great Wall Motor Co Ltd,8698.148164,24704.44141,0.00000668,,,CNE100000338
31/12/2024,High Growth,Listed Equity,,Great Wall Motor Co Ltd,891.624332,5194.676743,0.00000141,,,CNE1000018V8
