Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Conservative,Listed Equity,,Shanghai Commercial & Savings Bank Ltd/The,3861.26603,7532.867733,0.0000026,,,TW0005876007
31/12/2024,Conservative,Listed Equity,,Shanghai Electric Group Co Ltd,616.789087,1106.836093,0.00000038,,,CNE100000D55
31/12/2024,Conservative,Listed Equity,,Shanghai Electric Power Co Ltd,170.471073,345.896255,0.00000012,,,CNE000001G53
31/12/2024,Conservative,Listed Equity,,Shanghai Fosun Pharmaceutical Group Co Ltd,127.440875,700.746365,0.00000024,,,CNE000000X38
31/12/2024,Conservative,Listed Equity,,Shanghai International Airport Co Ltd,75.612169,571.357859,0.0000002,,,CNE000000V89
31/12/2024,Conservative,Listed Equity,,Shanghai M&G Stationery Inc,127.853305,855.781832,0.0000003,,,CNE100001V60
31/12/2024,Conservative,Listed Equity,,Shanghai Pharmaceuticals Holding Co Ltd,277.634138,1290.083835,0.00000045,,,CNE000000C82
31/12/2024,Conservative,Listed Equity,,Shanghai Pharmaceuticals Holding Co Ltd,739.624493,1940.743737,0.00000067,,,CNE1000012B3
31/12/2024,Conservative,Listed Equity,,Shanghai Pudong Development Bank Co Ltd,1769.943408,4029.95788,0.00000139,,,CNE0000011B7
31/12/2024,Conservative,Listed Equity,,Shanghai Putailai New Energy Technology Co Ltd,121.254424,426.867952,0.00000015,,,CNE100002TX3
31/12/2024,Conservative,Listed Equity,,Shanghai RAAS Blood Products Co Ltd,312.072044,498.560387,0.00000017,,,CNE100000C31
31/12/2024,Conservative,Listed Equity,,Shanghai Rural Commercial Bank Co Ltd,566.403887,1066.550754,0.00000037,,,CNE100004QD7
31/12/2024,Conservative,Listed Equity,,Shanghai United Imaging Healthcare Co Ltd,48.529265,1357.302229,0.00000047,,,CNE100005PN5
31/12/2024,Conservative,Listed Equity,,Shanjin International Gold Co Ltd,329.944012,1122.121437,0.00000039,,,CNE0000012L4
31/12/2024,Conservative,Listed Equity,,Shanxi Xinghuacun Fen Wine Factory Co Ltd,73.756234,3006.337241,0.00000104,,,CNE000000DH5
31/12/2024,Conservative,Listed Equity,,Shell PLC,10957.13973,549882.8428,0.00018999,,,GB00BP6MXD84
31/12/2024,Conservative,Listed Equity,,Shenergy Co Ltd,725.876826,1524.245375,0.00000053,,,CNE0000005Q7
31/12/2024,Conservative,Listed Equity,,Shengyi Technology Co Ltd,50.866368,270.689642,0.00000009,,,CNE000000XL5
31/12/2024,Conservative,Listed Equity,,Shennan Circuits Co Ltd,13.747667,380.246038,0.00000013,,,CNE100003373
31/12/2024,Conservative,Listed Equity,,Shenwan Hongyuan Group Co Ltd,1264.166733,1496.524717,0.00000052,,,CNE100002FD4
31/12/2024,Conservative,Listed Equity,,Shenzhen Inovance Technology Co Ltd,8473.37486,109832.6699,0.00003795,,,CNE100000V46
31/12/2024,Conservative,Listed Equity,,Shenzhen Mindray Bio-Medical Electronics Co Ltd,785.593337,44326.529,0.00001531,,,CNE100003G67
31/12/2024,Conservative,Listed Equity,,Shenzhen New Industries Biomedical Engineering Co Ltd,85.290527,1337.107731,0.00000046,,,CNE100003T39
31/12/2024,Conservative,Listed Equity,,Shenzhen Salubris Pharmaceuticals Co Ltd,64.614036,442.214061,0.00000015,,,CNE100000FW8
31/12/2024,Conservative,Listed Equity,,Shenzhen Transsion Holdings Co Ltd,67.858485,1426.440072,0.00000049,,,CNE100003P74
31/12/2024,Conservative,Listed Equity,,Shenzhou International Group Holdings Ltd,905.971265,11678.94611,0.00000404,,,KYG8087W1015
31/12/2024,Conservative,Listed Equity,,Sherwin-Williams Co/The,721.296961,396011.4284,0.00013682,,,US8243481061
31/12/2024,Conservative,Listed Equity,,Shijiazhuang Yiling Pharmaceutical Co Ltd,102.00769,361.368292,0.00000012,,,CNE1000015S0
31/12/2024,Conservative,Listed Equity,,Shimadzu Corp,2603.285053,119348.2118,0.00004124,,,JP3357200009
31/12/2024,Conservative,Listed Equity,,Shimano Inc,122.36597,26898.83129,0.00000929,,,JP3358000002
31/12/2024,Conservative,Listed Equity,,Shin-Etsu Chemical Co Ltd,1475.27261,80293.83918,0.00002774,,,JP3371200001
31/12/2024,Conservative,Listed Equity,,Shinhan Financial Group Co Ltd,14153.029,739885.0058,0.00025563,,,KR7055550008
31/12/2024,Conservative,Listed Equity,,Shin Kong Financial Holding Co Ltd,14282.1902,8302.564422,0.00000287,,,TW0002888005
31/12/2024,Conservative,Listed Equity,,Shionogi & Co Ltd,2947.642398,67219.31241,0.00002322,,,JP3347200002
31/12/2024,Conservative,Listed Equity,,Shiseido Co Ltd,485.341408,13898.51373,0.0000048,,,JP3351600006
31/12/2024,Conservative,Listed Equity,,Shizuoka Financial Group Inc,2657.635746,35082.58084,0.00001212,,,JP3351500008
31/12/2024,Conservative,Listed Equity,,Shopify Inc,4979.786498,855345.9944,0.00029552,,,CA82509L1076
31/12/2024,Conservative,Listed Equity,,Shoprite Holdings Ltd,469.180385,11826.52732,0.00000409,,,ZAE000012084
31/12/2024,Conservative,Listed Equity,,Shree Cement Ltd,9.059713,4391.47066,0.00000152,,,INE070A01015
31/12/2024,Conservative,Listed Equity,,Shriram Finance Ltd,268.07951,14611.479,0.00000505,,,INE721A01047
31/12/2024,Conservative,Listed Equity,,Siam Cement PCL/The,783.617028,6236.291974,0.00000215,,,TH0003010R12
31/12/2024,Conservative,Listed Equity,,Sibanye Stillwater Ltd,2844.88725,3647.614772,0.00000126,,,ZAE000259701
31/12/2024,Conservative,Listed Equity,,Sichuan Chuantou Energy Co Ltd,373.042948,1423.880944,0.00000049,,,CNE000000BQ0
31/12/2024,Conservative,Listed Equity,,Sichuan Kelun Pharmaceutical Co Ltd,163.597239,1083.448974,0.00000037,,,CNE100000PW7
31/12/2024,Conservative,Listed Equity,,Sichuan Road and Bridge Group Co Ltd,640.641289,1031.981833,0.00000036,,,CNE000001DQ4
31/12/2024,Conservative,Listed Equity,,Siemens AG,3542.363522,1117111.984,0.00038597,,,DE0007236101
31/12/2024,Conservative,Listed Equity,,Siemens Energy AG,6797.178819,572718.0526,0.00019788,,,DE000ENER6Y0
31/12/2024,Conservative,Listed Equity,,Siemens Healthineers AG,314.509475,26931.32429,0.0000093,,,DE000SHL1006
31/12/2024,Conservative,Listed Equity,,Siemens Ltd,86.679041,10687.83966,0.00000369,,,INE003A01024
31/12/2024,Conservative,Listed Equity,,Sieyuan Electric Co Ltd,83.86077,1349.021872,0.00000047,,,CNE000001KM8
31/12/2024,Conservative,Listed Equity,,SIG Group AG,262.249289,8356.755483,0.00000289,,,CH0435377954
31/12/2024,Conservative,Listed Equity,,Sigma Healthcare Ltd,705748.5961,1849061.322,0.00063886,,,AU000000SIG5
31/12/2024,Conservative,Listed Equity,,Sika AG,196.542652,75589.95986,0.00002612,,,CH0418792922
31/12/2024,Conservative,Listed Equity,,Silergy Corp,329.944012,6558.722061,0.00000227,,,KYG8190F1028
31/12/2024,Conservative,Listed Equity,,Sime Darby Bhd,2739.910064,2335.603271,0.00000081,,,MYL4197OO009
31/12/2024,Conservative,Listed Equity,,Sims Ltd,44481.11228,528435.6138,0.00018258,,,AU000000SGM7
31/12/2024,Conservative,Listed Equity,,Singapore Airlines Ltd,5621.452614,42860.79343,0.00001481,,,SG1V61937297
31/12/2024,Conservative,Listed Equity,,Singapore Exchange Ltd,2723.397883,41077.7178,0.00001419,,,SG1J26887955
31/12/2024,Conservative,Listed Equity,,Singapore Technologies Engineering Ltd,17503.79851,96570.39471,0.00003337,,,SG1F60858221
31/12/2024,Conservative,Listed Equity,,Singapore Telecommunications Ltd,9508.841692,34674.01392,0.00001198,,,SG1T75931496
31/12/2024,Conservative,Listed Equity,,Sino Biopharmaceutical Ltd,10393.23637,6915.09775,0.00000239,,,KYG8167W1380
31/12/2024,Conservative,Listed Equity,,Sino Land Co Ltd,20580.77658,33591.466,0.00001161,,,HK0083000502
31/12/2024,Conservative,Listed Equity,,SinoPac Financial Holdings Co Ltd,68317.9805,77073.65163,0.00002663,,,TW0002890001
31/12/2024,Conservative,Listed Equity,,Sinopharm Group Co Ltd,36933.54022,163567.9024,0.00005651,,,CNE100000FN7
31/12/2024,Conservative,Listed Equity,,Sinotruk Hong Kong Ltd,817.986196,3877.73711,0.00000134,,,HK3808041546
31/12/2024,Conservative,Listed Equity,,SITC International Holdings Co Ltd,769.946533,3313.816466,0.00000114,,,KYG8187G1055
31/12/2024,Conservative,Listed Equity,,SiteMinder Ltd,16487.8084,99586.36276,0.00003441,,,AU0000183543
31/12/2024,Conservative,Listed Equity,,Skandinaviska Enskilda Banken AB,4899.729136,108470.7278,0.00003748,,,SE0000148884
31/12/2024,Conservative,Listed Equity,,Skanska AB,385.70208,13119.569,0.00000453,,,SE0000113250
31/12/2024,Conservative,Listed Equity,,SK Biopharmaceuticals Co Ltd,31.482158,3837.341653,0.00000133,,,KR7326030004
31/12/2024,Conservative,Listed Equity,,SK Bioscience Co Ltd,23.86595,1319.657404,0.00000046,,,KR7302440003
31/12/2024,Conservative,Listed Equity,,SKC Co Ltd,19.026771,2193.914726,0.00000076,,,KR7011790003
31/12/2024,Conservative,Listed Equity,,Skellerup Holdings Ltd,2262.83291,10585.92656,0.00000366,,,NZSKXE0001S8
31/12/2024,Conservative,Listed Equity,,SKF AB,210.030415,6373.540403,0.0000022,,,SE0000108227
31/12/2024,Conservative,Listed Equity,,SK Hynix Inc,2916.922923,556514.4693,0.00019228,,,KR7000660001
31/12/2024,Conservative,Listed Equity,,SK Inc,36.788757,5307.534088,0.00000183,,,KR7034730002
31/12/2024,Conservative,Listed Equity,,SK Innovation Co Ltd,60.558474,7441.232382,0.00000257,,,KR7096770003
31/12/2024,Conservative,Listed Equity,,SK Square Co Ltd,87.270191,7592.609045,0.00000262,,,KR7402340004
31/12/2024,Conservative,Listed Equity,,SK Telecom Co Ltd,53.615902,3247.017375,0.00000112,,,KR7017670001
31/12/2024,Conservative,Listed Equity,,SKYCITY Entertainment Group Ltd,69530.44213,91084.87919,0.00003147,,,NZSKCE0001S2
31/12/2024,Conservative,Listed Equity,,SKY Network Television Ltd,2069.961335,4926.507978,0.0000017,,,NZSKTE0001S6
31/12/2024,Conservative,Listed Equity,,Skyworks Solutions Inc,923.046863,132206.7282,0.00004568,,,US83088M1027
31/12/2024,Conservative,Listed Equity,,SmartGroup Corp Ltd,16482.70972,128070.6545,0.00004425,,,AU000000SIQ4
31/12/2024,Conservative,Listed Equity,,SMC Corp,53.621282,34264.93212,0.00001184,,,JP3162600005
31/12/2024,Conservative,Listed Equity,,SM Investments Corp,212.745149,5340.19992,0.00000185,,,PHY806761029
31/12/2024,Conservative,Listed Equity,,Smith & Nephew PLC,785.730514,15756.85532,0.00000544,,,GB0009223206
31/12/2024,Conservative,Listed Equity,,Smiths Group PLC,1032.003356,35884.26043,0.0000124,,,GB00B1WY2338
31/12/2024,Conservative,Listed Equity,,SM Prime Holdings Inc,9953.311019,6989.461631,0.00000241,,,PHY8076N1120
31/12/2024,Conservative,Listed Equity,,Smurfit WestRock PLC,1467.632933,127669.7243,0.00004411,,,IE00028FXN24
31/12/2024,Conservative,Listed Equity,,Snam SpA,1469.470456,10511.24421,0.00000363,,,IT0003153415
31/12/2024,Conservative,Listed Equity,,Snap Inc,1538.615629,26763.93487,0.00000925,,,US83304A1060
31/12/2024,Conservative,Listed Equity,,Snap-on Inc,115.463924,63308.88004,0.00002187,,,US8330341012
31/12/2024,Conservative,Listed Equity,,Snowflake Inc,528.539632,131812.654,0.00004554,,,US8334451098
31/12/2024,Conservative,Listed Equity,,Sociedad Quimica y Minera de Chile SA,149.120946,8863.55654,0.00000306,,,CLP8716X1082
31/12/2024,Conservative,Listed Equity,,Sociedad Quimica y Minera de Chile SA,749.637227,44022.95021,0.00001521,,,US8336351056
31/12/2024,Conservative,Listed Equity,,Societe Generale SA,12886.58352,585358.0195,0.00020224,,,FR0000130809
31/12/2024,Conservative,Listed Equity,,Sodexo SA,262.698545,34950.37712,0.00001208,,,FR0000121220
31/12/2024,Conservative,Listed Equity,,Sofina SA,22.342198,8160.796665,0.00000282,,,BE0003717312
31/12/2024,Conservative,Listed Equity,,SoftBank Corp,56412.82252,115312.0204,0.00003984,,,JP3732000009
31/12/2024,Conservative,Listed Equity,,SoftBank Group Corp,1284.157381,121215.8418,0.00004188,,,JP3436100006
31/12/2024,Conservative,Listed Equity,,S-Oil Corp,45.25732,2720.95478,0.00000094,,,KR7010950004
31/12/2024,Conservative,Listed Equity,,Solventum Corp,355.795229,37961.45181,0.00001312,,,US83444M1018
31/12/2024,Conservative,Listed Equity,,Sompo Holdings Inc,1215.414304,51449.13823,0.00001778,,,JP3165000005
31/12/2024,Conservative,Listed Equity,,Sona Blw Precision Forgings Ltd,411.852613,4621.396681,0.0000016,,,INE073K01018
31/12/2024,Conservative,Listed Equity,,Songtradr Inc,2043.935802,70372.70966,0.00002431,,,
31/12/2024,Conservative,Listed Equity,,Sonic Healthcare Ltd,29634.15735,800418.5901,0.00027655,,,AU000000SHL7
31/12/2024,Conservative,Listed Equity,,Sonova Holding AG,269.708543,142423.6842,0.00004921,,,CH0012549785
31/12/2024,Conservative,Listed Equity,,Sony Group Corp,9616.017456,332934.0567,0.00011503,,,JP3435000009
31/12/2024,Conservative,Listed Equity,,South32 Ltd,330154.756,1122526.17,0.00038784,,,AU000000S320
31/12/2024,Conservative,Listed Equity,,Southern Copper Corp,85.208041,12541.40161,0.00000433,,,US84265V1052
31/12/2024,Conservative,Listed Equity,,Southern Co/The,1311.426307,174362.6158,0.00006024,,,US8425871071
31/12/2024,Conservative,Listed Equity,,Southwest Airlines Co,177.899063,9659.963645,0.00000334,,,US8447411088
31/12/2024,Conservative,Listed Equity,,Spark New Zealand Ltd,16410.14724,44143.29607,0.00001525,,,NZTELE0001S4
31/12/2024,Conservative,Listed Equity,,Spectris PLC,1334.590289,67705.27489,0.00002339,,,GB0003308607
31/12/2024,Conservative,Listed Equity,,S&P Global Inc,688.958805,554182.5948,0.00019147,,,US78409V1044
31/12/2024,Conservative,Listed Equity,,Spirax Group PLC,324.601615,45009.59953,0.00001555,,,GB00BWFGQN14
31/12/2024,Conservative,Listed Equity,,Spotify Technology SA,1019.854109,736917.2757,0.00025461,,,LU1778762911
31/12/2024,Conservative,Listed Equity,,Spring Airlines Co Ltd,52.241135,666.635241,0.00000023,,,CNE100001V45
31/12/2024,Conservative,Listed Equity,,SRF Ltd,123.797743,5226.651888,0.00000181,,,INE647A01010
31/12/2024,Conservative,Listed Equity,,SRG Global Ltd,23092.64494,31983.31332,0.00001105,,,AU0000032914
31/12/2024,Conservative,Listed Equity,,SS&C Technologies Holdings Inc,588.357264,72011.16591,0.00002488,,,US78467J1007
31/12/2024,Conservative,Listed Equity,,SSE PLC,815.92334,26472.85206,0.00000915,,,GB0007908733
31/12/2024,Conservative,Listed Equity,,SSR Mining Inc,2223.581125,24259.27007,0.00000838,,,AU0000091407
31/12/2024,Conservative,Listed Equity,,Standard Bank Group Ltd,7548.149374,143270.1751,0.0000495,,,ZAE000109815
31/12/2024,Conservative,Listed Equity,,Standard Chartered PLC,5041.967437,100824.8664,0.00003484,,,GB0004082847
31/12/2024,Conservative,Listed Equity,,Stanley Black & Decker Inc,257.437346,33383.90438,0.00001153,,,US8545021011
31/12/2024,Conservative,Listed Equity,,Stanmore Resources Ltd,25945.10045,78094.75235,0.00002698,,,AU000000SMR4
31/12/2024,Conservative,Listed Equity,,Stantec Inc,222.432134,28171.77611,0.00000973,,,CA85472N1096
31/12/2024,Conservative,Listed Equity,,Starbucks Corp,1880.385154,277130.171,0.00009575,,,US8552441094
31/12/2024,Conservative,Listed Equity,,Star Entertainment Grp Ltd/The,162404.8091,30856.91373,0.00001066,,,AU000000SGR6
31/12/2024,Conservative,Listed Equity,,State Bank of India,1717.097375,25751.06549,0.0000089,,,INE062A01020
31/12/2024,Conservative,Listed Equity,,State Street Corp,649.085366,102895.4675,0.00003555,,,US8574771031
31/12/2024,Conservative,Listed Equity,,Steadfast Group Ltd,68108.77662,395030.9044,0.00013648,,,AU000000SDF8
31/12/2024,Conservative,Listed Equity,,Steel Dynamics Inc,188.238345,34680.36495,0.00001198,,,US8581191009
31/12/2024,Conservative,Listed Equity,,Stellantis NV,5131.953632,108059.3791,0.00003733,,,NL00150001Q9
31/12/2024,Conservative,Listed Equity,,Step One Clothing Ltd,7213.963744,9089.594317,0.00000314,,,AU0000181174
31/12/2024,Conservative,Listed Equity,,STERIS PLC,202.425945,67206.13296,0.00002322,,,IE00BFY8C754
31/12/2024,Conservative,Listed Equity,,St James's Place PLC,7952.880783,139634.0101,0.00004824,,,GB0007669376
31/12/2024,Conservative,Listed Equity,,STMicroelectronics NV,6437.194189,261342.3931,0.00009029,,,NL0000226223
31/12/2024,Conservative,Listed Equity,,StoneCo Ltd,245.203391,3156.377356,0.00000109,,,KYG851581069
31/12/2024,Conservative,Listed Equity,,Stora Enso Oyj,459.108118,7461.839203,0.00000258,,,FI0009005961
31/12/2024,Conservative,Listed Equity,,Straumann Holding AG,130.464716,26564.71408,0.00000918,,,CH1175448666
31/12/2024,Conservative,Listed Equity,,Stryker Corp,820.920184,477384.0137,0.00016494,,,US8636671013
31/12/2024,Conservative,Listed Equity,,Subaru Corp,4110.24131,119160.516,0.00004117,,,JP3814800003
31/12/2024,Conservative,Listed Equity,,Sumber Alfaria Trijaya Tbk PT,16693.79223,4774.334804,0.00000165,,,ID1000128705
31/12/2024,Conservative,Listed Equity,,Sumitomo Corp,2848.474036,100349.4617,0.00003467,,,JP3404600003
31/12/2024,Conservative,Listed Equity,,Sumitomo Electric Industries Ltd,4663.9999,136772.3718,0.00004726,,,JP3407400005
31/12/2024,Conservative,Listed Equity,,Sumitomo Metal Mining Co Ltd,340.976422,12660.59975,0.00000437,,,JP3402600005
31/12/2024,Conservative,Listed Equity,,Sumitomo Mitsui Financial Group Inc,21136.75199,817616.8536,0.00028249,,,JP3890350006
31/12/2024,Conservative,Listed Equity,,Sumitomo Mitsui Trust Group Inc,799.067215,30318.44851,0.00001048,,,JP3892100003
31/12/2024,Conservative,Listed Equity,,Sumitomo Realty & Development Co Ltd,433.095026,21987.31069,0.0000076,,,JP3409000001
31/12/2024,Conservative,Listed Equity,,Suncor Energy Inc,8578.575607,494312.7436,0.00017079,,,CA8672241079
31/12/2024,Conservative,Listed Equity,,Suncorp Group Ltd,144646.3506,2749727.125,0.00095004,,,AU000000SUN6
31/12/2024,Conservative,Listed Equity,,Sundaram Finance Ltd,65.562625,5125.132514,0.00000177,,,INE660A01013
31/12/2024,Conservative,Listed Equity,,Sungrow Power Supply Co Ltd,126.066108,2059.477114,0.00000071,,,CNE1000018M7
31/12/2024,Conservative,Listed Equity,,Sun Hung Kai Properties Ltd,1938.615876,30089.78746,0.0000104,,,HK0016000132
31/12/2024,Conservative,Listed Equity,,Sun Life Financial Inc,897.240558,85999.71874,0.00002971,,,CA8667961053
31/12/2024,Conservative,Listed Equity,,Sunny Optical Technology Group Co Ltd,716.253459,10253.40747,0.00000354,,,KYG8586D1097
31/12/2024,Conservative,Listed Equity,,Sun Pharmaceutical Industries Ltd,929.273561,33069.4006,0.00001143,,,INE044A01036
31/12/2024,Conservative,Listed Equity,,Suntory Beverage & Food Ltd,318.974459,16432.95174,0.00000568,,,JP3336560002
31/12/2024,Conservative,Listed Equity,,Sunway Bhd,2222.997779,3846.141947,0.00000133,,,MYL5211OO007
31/12/2024,Conservative,Listed Equity,,Sunwoda Electronic Co Ltd,229.586041,1133.367578,0.00000039,,,CNE100001260
31/12/2024,Conservative,Listed Equity,,SUPCON Technology Co Ltd,62.166951,683.249709,0.00000024,,,CNE100005D92
31/12/2024,Conservative,Listed Equity,,Super Micro Computer Inc,1072.847498,52814.97508,0.00001825,,,US86800U3023
31/12/2024,Conservative,Listed Equity,,Super Retail Group Ltd,20574.45286,312320.1944,0.00010791,,,AU000000SUL0
31/12/2024,Conservative,Listed Equity,,Supply Network Ltd,266.218076,8785.196518,0.00000304,,,AU000000SNL5
31/12/2024,Conservative,Listed Equity,,Supreme Industries Ltd,61.05339,5414.008395,0.00000187,,,INE195A01028
31/12/2024,Conservative,Listed Equity,,Suzano SA,13184.22392,212945.8127,0.00007357,,,BRSUZBACNOR0
31/12/2024,Conservative,Listed Equity,,Suzhou Dongshan Precision Manufacturing Co Ltd,78.361703,506.305272,0.00000017,,,CNE100000N79
31/12/2024,Conservative,Listed Equity,,Suzhou Maxwell Technologies Co Ltd,9.07346,211.109589,0.00000007,,,CNE100003FS0
31/12/2024,Conservative,Listed Equity,,Suzlon Energy Ltd,9528.109422,11184.00136,0.00000386,,,INE040H01021
31/12/2024,Conservative,Listed Equity,,Suzuki Motor Corp,3969.290376,73017.6532,0.00002523,,,JP3397200001
31/12/2024,Conservative,Listed Equity,,Svenska Cellulosa AB SCA,375.857649,7716.428624,0.00000267,,,SE0000112724
31/12/2024,Conservative,Listed Equity,,Svenska Handelsbanken AB,1805.250021,30135.24085,0.00001041,,,SE0007100599
31/12/2024,Conservative,Listed Equity,,Swatch Group AG/The,56.137368,16507.90095,0.0000057,,,CH0012255151
31/12/2024,Conservative,Listed Equity,,Swedbank AB,1057.20554,33735.28388,0.00001166,,,SE0000242455
31/12/2024,Conservative,Listed Equity,,Swedish Orphan Biovitrum AB,139.745296,6483.586661,0.00000224,,,SE0000872095
31/12/2024,Conservative,Listed Equity,,Swire Pacific Ltd,323.102593,4732.808989,0.00000164,,,HK0019000162
31/12/2024,Conservative,Listed Equity,,Swisscom AG,83.147766,74759.71174,0.00002583,,,CH0008742519
31/12/2024,Conservative,Listed Equity,,Swiss Life Holding AG,33.272695,41485.24369,0.00001433,,,CH0014852781
31/12/2024,Conservative,Listed Equity,,Swiss Prime Site AG,237.949128,41898.35019,0.00001448,,,CH0008038389
31/12/2024,Conservative,Listed Equity,,Swiss Re AG,493.188364,115319.4381,0.00003984,,,CH0126881561
31/12/2024,Conservative,Listed Equity,,Syensqo SA,46.238039,5456.472762,0.00000189,,,BE0974464977
31/12/2024,Conservative,Listed Equity,,Symbotic Inc,2379.738962,91130.76118,0.00003149,,,US87151X1019
31/12/2024,Conservative,Listed Equity,,Symrise AG,205.892015,35346.99281,0.00001221,,,DE000SYM9999
31/12/2024,Conservative,Listed Equity,,Synchrony Financial,3415.184282,358535.0535,0.00012387,,,US87165B1035
31/12/2024,Conservative,Listed Equity,,Synnex Technology International Corp,9113.374691,31786.88117,0.00001098,,,TW0002347002
31/12/2024,Conservative,Listed Equity,,Synopsys Inc,867.999013,680436.0834,0.00023509,,,US8716071076
31/12/2024,Conservative,Listed Equity,,Sysco Corp,983.494004,121453.5275,0.00004196,,,US8718291078
31/12/2024,Conservative,Listed Equity,,Sysmex Corp,851.059049,25508.42494,0.00000881,,,JP3351100007
31/12/2024,Conservative,Listed Equity,,Tabcorp Holdings Ltd,164161.2479,92751.10512,0.00003205,,,AU000000TAH8
31/12/2024,Conservative,Listed Equity,,Taisei Corp,279.105722,19042.91275,0.00000658,,,JP3443600006
31/12/2024,Conservative,Listed Equity,,Taishin Financial Holding Co Ltd,11742.81736,10066.00147,0.00000348,,,TW0002887007
31/12/2024,Conservative,Listed Equity,,Taiwan Business Bank,6906.470539,5052.636391,0.00000175,,,TW0002834009
31/12/2024,Conservative,Listed Equity,,Taiwan Cooperative Financial Holding Co Ltd,10695.53382,12803.95593,0.00000442,,,TW0005880009
31/12/2024,Conservative,Listed Equity,,Taiwan High Speed Rail Corp,1979.66407,2711.2635,0.00000094,,,TW0002633005
31/12/2024,Conservative,Listed Equity,,Taiwan Mobile Co Ltd,5443.449042,30437.25316,0.00001052,,,TW0003045001
31/12/2024,Conservative,Listed Equity,,Taiwan Semiconductor Manufacturing Co Ltd,12064.51559,3848213.169,0.00132957,,,US8740391003
31/12/2024,Conservative,Listed Equity,,Taiwan Semiconductor Manufacturing Co Ltd,67163.20126,3556929.734,0.00122893,,,TW0002330008
31/12/2024,Conservative,Listed Equity,,Takeda Pharmaceutical Co Ltd,3771.356966,162046.5454,0.00005599,,,JP3463000004
31/12/2024,Conservative,Listed Equity,,Take-Two Interactive Software Inc,265.17804,78840.30297,0.00002724,,,US8740541094
31/12/2024,Conservative,Listed Equity,,Talaat Moustafa Group,914.261109,1626.829918,0.00000056,,,EGS691S1C011
31/12/2024,Conservative,Listed Equity,,Talanx AG,159.282769,21884.18513,0.00000756,,,DE000TLX1005
31/12/2024,Conservative,Listed Equity,,TAL Education Group,453.494296,7339.114711,0.00000254,,,US8740801043
31/12/2024,Conservative,Listed Equity,,Targa Resources Corp,625.635318,180369.7073,0.00006232,,,US87612G1013
31/12/2024,Conservative,Listed Equity,,Target Corp,928.729723,202771.0311,0.00007006,,,US87612E1064
31/12/2024,Conservative,Listed Equity,,Tata Communications Ltd,110.077571,3537.333049,0.00000122,,,INE151A01013
31/12/2024,Conservative,Listed Equity,,Tata Consultancy Services Ltd,3656.293025,282445.1713,0.00009759,,,INE467B01029
31/12/2024,Conservative,Listed Equity,,Tata Consumer Products Ltd,581.773779,10039.06553,0.00000347,,,INE192A01025
31/12/2024,Conservative,Listed Equity,,Tata Elxsi Ltd,34.424159,4413.796596,0.00000152,,,INE670A01012
31/12/2024,Conservative,Listed Equity,,Tata Motors Ltd,2033.087505,28388.09695,0.00000981,,,INE155A01022
31/12/2024,Conservative,Listed Equity,,Tata Steel Ltd,7370.01438,19193.98765,0.00000663,,,INE081A01020
31/12/2024,Conservative,Listed Equity,,Taylor Wimpey PLC,12171.79665,30061.96504,0.00001039,,,GB0008782301
31/12/2024,Conservative,Listed Equity,,TCC Group Holdings Co Ltd,6787.113292,10599.36367,0.00000366,,,TW0001101004
31/12/2024,Conservative,Listed Equity,,TC Energy Corp,791.793766,59567.12854,0.00002058,,,CA87807B1076
31/12/2024,Conservative,Listed Equity,,TCL Technology Group Corp,1793.658134,1996.334904,0.00000069,,,CNE000001GL8
31/12/2024,Conservative,Listed Equity,,TCL Zhonghuan Renewable Energy Technology Co Ltd,300.386527,589.562519,0.0000002,,,CNE1000000B8
31/12/2024,Conservative,Listed Equity,,T&D Holdings Inc,741.066399,22127.88824,0.00000765,,,JP3539220008
31/12/2024,Conservative,Listed Equity,,TDK Corp,1687.007854,35931.35644,0.00001241,,,JP3538800008
31/12/2024,Conservative,Listed Equity,,Tech Mahindra Ltd,538.496122,17332.96994,0.00000599,,,INE669C01036
31/12/2024,Conservative,Listed Equity,,Technology One Ltd,41954.17693,1313585.28,0.00045385,,,AU000000TNE8
31/12/2024,Conservative,Listed Equity,,Techtronic Industries Co Ltd,1402.402837,29887.81663,0.00001033,,,HK0669013440
31/12/2024,Conservative,Listed Equity,,Teck Resources Ltd,414.465002,27126.39093,0.00000937,,,CA8787422044
31/12/2024,Conservative,Listed Equity,,TE Connectivity PLC,1522.527784,351571.9895,0.00012147,,,IE000IVNQZ81
31/12/2024,Conservative,Listed Equity,,Tele2 AB,607.941698,9708.554624,0.00000335,,,SE0005190238
31/12/2024,Conservative,Listed Equity,,Telecom Italia SpA/Milano,11700.48077,4825.594122,0.00000167,,,IT0003497168
31/12/2024,Conservative,Listed Equity,,Teledyne Technologies Inc,153.989393,115434.2196,0.00003988,,,US8793601050
31/12/2024,Conservative,Listed Equity,,Teleflex Inc,84.55623,24306.41674,0.0000084,,,US8793691069
31/12/2024,Conservative,Listed Equity,,Telefonaktiebolaget LM Ericsson,24899.06287,327127.6621,0.00011302,,,SE0000108656
31/12/2024,Conservative,Listed Equity,,Telefonica Brasil SA,421.352251,5152.041098,0.00000178,,,BRVIVTACNOR0
