Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Indexed Balanced Growth,Listed Equity,,Geely Automobile Holdings Ltd,19116.4892,58905.23365,0.00012726,,,KYG3777B1032
31/12/2024,Indexed Balanced Growth,Listed Equity,,GE HealthCare Technologies Inc,619.08015,78171.17703,0.00016888,,,US36266G1076
31/12/2024,Indexed Balanced Growth,Listed Equity,,Gen Digital Inc,940.384219,41585.59151,0.00008984,,,US6687711084
31/12/2024,Indexed Balanced Growth,Listed Equity,,General Electric Co,1896.943928,511009.0929,0.00110397,,,US3696043013
31/12/2024,Indexed Balanced Growth,Listed Equity,,Generali,1877.092189,85610.05,0.00018495,,,IT0000062072
31/12/2024,Indexed Balanced Growth,Listed Equity,,General Mills Inc,1285.216274,132372.1883,0.00028597,,,US3703341046
31/12/2024,Indexed Balanced Growth,Listed Equity,,General Motors Co,1830.036216,157451.3898,0.00034015,,,US37045V1008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Genesis Minerals Ltd,60099.50312,148445.7727,0.0003207,,,AU000000GMD9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Genmab A/S,110.287438,36916.06551,0.00007975,,,DK0010272202
31/12/2024,Indexed Balanced Growth,Listed Equity,,Gentrack Group Ltd,6761.077444,78360.88757,0.00016929,,,NZGTKE0002S9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Genuine Parts Co,283.07109,53381.86231,0.00011532,,,US3724601055
31/12/2024,Indexed Balanced Growth,Listed Equity,,George Weston Ltd,97.788195,24548.57195,0.00005303,,,CA9611485090
31/12/2024,Indexed Balanced Growth,Listed Equity,,Getinge AB,604.375158,16038.88149,0.00003465,,,SE0000202624
31/12/2024,Indexed Balanced Growth,Listed Equity,,Getlink SE,785.246556,20231.20844,0.00004371,,,FR0010533075
31/12/2024,Indexed Balanced Growth,Listed Equity,,GE Vernova Inc,444.090749,235927.916,0.00050969,,,US36828A1016
31/12/2024,Indexed Balanced Growth,Listed Equity,,GFL Environmental Inc,441.149751,31746.30511,0.00006858,,,CA36168Q1046
31/12/2024,Indexed Balanced Growth,Listed Equity,,Gildan Activewear Inc,282.33584,21449.56112,0.00004634,,,CA3759161035
31/12/2024,Indexed Balanced Growth,Listed Equity,,Gilead Sciences Inc,1996.937871,297919.9701,0.00064362,,,US3755581036
31/12/2024,Indexed Balanced Growth,Listed Equity,,Givaudan SA,15.440241,109134.6472,0.00023577,,,CH0010645932
31/12/2024,Indexed Balanced Growth,Listed Equity,,Glencore PLC,16494.58918,117911.2039,0.00025473,,,JE00B4T3BW64
31/12/2024,Indexed Balanced Growth,Listed Equity,,Global Payments Inc,392.623278,71060.91652,0.00015352,,,US37940X1028
31/12/2024,Indexed Balanced Growth,Listed Equity,,GoDaddy Inc,263.219351,83907.94721,0.00018127,,,US3802371076
31/12/2024,Indexed Balanced Growth,Listed Equity,,Gold Fields Ltd,1519.025642,32126.98058,0.00006941,,,ZAE000018123
31/12/2024,Indexed Balanced Growth,Listed Equity,,Goldman Sachs Group Inc/The,484.529476,448116.4023,0.0009681,,,US38141G1040
31/12/2024,Indexed Balanced Growth,Listed Equity,,Gold Road Resources Ltd,63241.70273,129645.4906,0.00028008,,,AU000000GOR5
31/12/2024,Indexed Balanced Growth,Listed Equity,,GoTo Gojek Tokopedia Tbk PT,1113461.971,7821.43803,0.0000169,,,ID1000166903
31/12/2024,Indexed Balanced Growth,Listed Equity,,Grab Holdings Ltd,3823.297839,29146.35229,0.00006297,,,KYG4124C1096
31/12/2024,Indexed Balanced Growth,Listed Equity,,Graco Inc,436.003004,59356.68425,0.00012823,,,US3841091040
31/12/2024,Indexed Balanced Growth,Listed Equity,,GrainCorp Ltd,13853.10166,101681.7662,0.00021967,,,AU000000GNC9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Grasim Industries Ltd,949.207214,43741.29182,0.0000945,,,INE047A01021
31/12/2024,Indexed Balanced Growth,Listed Equity,,Great-West Lifeco Inc,297.776082,15941.14476,0.00003444,,,CA39138C1068
31/12/2024,Indexed Balanced Growth,Listed Equity,,Grifols SA,816.127039,12486.42018,0.00002698,,,ES0171996087
31/12/2024,Indexed Balanced Growth,Listed Equity,,Groupe Bruxelles Lambert NV,343.361556,37929.62177,0.00008194,,,BE0003797140
31/12/2024,Indexed Balanced Growth,Listed Equity,,Grupo Aeroportuario del Pacifico SAB de CV,731.573337,20829.13546,0.000045,,,MX01GA000004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Grupo Bimbo SAB de CV,4117.397673,17667.23139,0.00003817,,,MXP495211262
31/12/2024,Indexed Balanced Growth,Listed Equity,,Grupo Financiero Banorte SAB de CV,4632.072382,48203.0951,0.00010414,,,MXP370711014
31/12/2024,Indexed Balanced Growth,Listed Equity,,Grupo Mexico SAB de CV,5661.421801,43505.64433,0.00009399,,,MXP370841019
31/12/2024,Indexed Balanced Growth,Listed Equity,,GSK PLC,6982.665304,190184.2822,0.00041087,,,GB00BN7SWP63
31/12/2024,Indexed Balanced Growth,Listed Equity,,Guangdong Investment Ltd,17645.99003,24618.75887,0.00005319,,,HK0270001396
31/12/2024,Indexed Balanced Growth,Listed Equity,,Guzman y Gomez Ltd,2680.597067,108751.823,0.00023494,,,AU0000336679
31/12/2024,Indexed Balanced Growth,Listed Equity,,GWA Group Ltd,17079.29427,41331.89214,0.00008929,,,AU000000GWA4
31/12/2024,Indexed Balanced Growth,Listed Equity,,Haier Smart Home Co Ltd,10587.59402,60537.92153,0.00013078,,,CNE1000048K8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Haleon PLC,12992.59541,99184.7278,0.00021428,,,GB00BMX86B70
31/12/2024,Indexed Balanced Growth,Listed Equity,,Halliburton Co,1536.671632,67483.00087,0.00014579,,,US4062161017
31/12/2024,Indexed Balanced Growth,Listed Equity,,Halma PLC,625.697396,34033.15189,0.00007352,,,GB0004052071
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hana Financial Group Inc,614.668653,38303.75352,0.00008275,,,KR7086790003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hang Seng Bank Ltd,1323.449252,26292.72366,0.0000568,,,HK0011000095
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hankyu Hanshin Holdings Inc,294.099834,12443.35662,0.00002688,,,JP3774200004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hannover Rueck SE,96.317696,38886.36529,0.00008401,,,DE0008402215
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hansen Technologies Ltd,12980.14879,69443.796,0.00015002,,,AU000000HSN3
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hartford Financial Services Group Inc/The,543.349443,96006.50853,0.00020741,,,US4165151048
31/12/2024,Indexed Balanced Growth,Listed Equity,,Harvey Norman Holdings Ltd,40074.71078,187148.8993,0.00040431,,,AU000000HVN7
31/12/2024,Indexed Balanced Growth,Listed Equity,,HCA Healthcare Inc,322.774568,156473.8535,0.00033804,,,US40412C1018
31/12/2024,Indexed Balanced Growth,Listed Equity,,HCL Technologies Ltd,2498.378088,90371.46749,0.00019524,,,INE860A01027
31/12/2024,Indexed Balanced Growth,Listed Equity,,HDFC Bank Ltd,7262.795396,242904.8978,0.00052476,,,INE040A01034
31/12/2024,Indexed Balanced Growth,Listed Equity,,HDFC Life Insurance Co Ltd,4334.296301,50454.44404,0.000109,,,INE795G01014
31/12/2024,Indexed Balanced Growth,Listed Equity,,Healius Ltd,57661.55249,78996.32691,0.00017066,,,AU0000033359
31/12/2024,Indexed Balanced Growth,Listed Equity,,HEICO Corp,114.698935,44041.8692,0.00009515,,,US4228061093
31/12/2024,Indexed Balanced Growth,Listed Equity,,HEICO Corp,419.827513,126175.4092,0.00027259,,,US4228062083
31/12/2024,Indexed Balanced Growth,Listed Equity,,Heidelberg Materials AG,141.16792,28166.34547,0.00006085,,,DE0006047004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Heineken Holding NV,79.406955,7682.733196,0.0000166,,,NL0000008977
31/12/2024,Indexed Balanced Growth,Listed Equity,,Heineken NV,355.860799,40887.53085,0.00008833,,,NL0000009165
31/12/2024,Indexed Balanced Growth,Listed Equity,,Helia Group Ltd,25631.50447,114572.825,0.00024752,,,AU0000251498
31/12/2024,Indexed Balanced Growth,Listed Equity,,Henkel AG & Co KGaA,311.745824,44160.91346,0.0000954,,,DE0006048432
31/12/2024,Indexed Balanced Growth,Listed Equity,,Henkel AG & Co KGaA,58.084717,7227.510768,0.00001561,,,DE0006048408
31/12/2024,Indexed Balanced Growth,Listed Equity,,Henry Schein Inc,367.624792,41088.004,0.00008877,,,US8064071025
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hermes International SCA,47.791223,185594.1853,0.00040095,,,FR0000052292
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hero MotoCorp Ltd,185.282895,14542.92798,0.00003142,,,INE158A01026
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hershey Co/The,312.481073,85469.86731,0.00018465,,,US4278661081
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hess Corp,481.588478,103458.1013,0.00022351,,,US42809H1077
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hewlett Packard Enterprise Co,2162.369028,74564.44696,0.00016109,,,US42824C1099
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hexagon AB,3432.88031,52989.98164,0.00011448,,,SE0015961909
31/12/2024,Indexed Balanced Growth,Listed Equity,,HF Sinclair Corp,436.003004,24682.07121,0.00005332,,,US4039491000
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hikma Pharmaceuticals PLC,474.971232,19147.92112,0.00004137,,,GB00B0LCW083
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hilton Worldwide Holdings Inc,391.888029,156438.7379,0.00033797,,,US43300A2033
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hindalco Industries Ltd,4064.459703,46193.86386,0.0000998,,,INE038A01020
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hindustan Aeronautics Ltd,727.897089,57376.65712,0.00012395,,,INE066F01020
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hindustan Unilever Ltd,2079.285825,91273.14817,0.00019718,,,INE030A01027
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hitachi Construction Machinery Co Ltd,367.624792,13287.37167,0.00002871,,,JP3787000003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hitachi Ltd,7278.970886,294508.1841,0.00063625,,,JP3788600009
31/12/2024,Indexed Balanced Growth,Listed Equity,,HLB Inc,215.428128,17277.13737,0.00003733,,,KR7028300002
31/12/2024,Indexed Balanced Growth,Listed Equity,,HMC Capital Ltd,18177.66426,179231.7696,0.00038721,,,AU0000058943
31/12/2024,Indexed Balanced Growth,Listed Equity,,H & M Hennes & Mauritz AB,1080.08164,23539.94186,0.00005085,,,SE0000106270
31/12/2024,Indexed Balanced Growth,Listed Equity,,Holcim AG,538.202696,83794.27763,0.00018103,,,CH0012214059
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hologic Inc,364.683794,42461.52375,0.00009173,,,US4364401012
31/12/2024,Indexed Balanced Growth,Listed Equity,,Home Depot Inc/The,1524.907638,958045.4209,0.00206973,,,US4370761029
31/12/2024,Indexed Balanced Growth,Listed Equity,,Honda Motor Co Ltd,6911.346094,109026.7273,0.00023554,,,JP3854600008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hong Kong & China Gas Co Ltd,31615.73213,40821.82159,0.00008819,,,HK0003000038
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hong Kong Exchanges & Clearing Ltd,1985.173878,121681.2255,0.00026288,,,HK0388045442
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hongkong Land Holdings Ltd,1544.024127,11097.3205,0.00002397,,,BMG4587L1090
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hon Hai Precision Industry Co Ltd,20586.98837,186614.7999,0.00040316,,,TW0002317005
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hormel Foods Corp,842.596024,42691.1716,0.00009223,,,US4404521001
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hoshizaki Corp,294.099834,18932.5224,0.0000409,,,JP3845770001
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hotai Motor Co Ltd,749.954576,22869.73246,0.00004941,,,TW0002207008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Howmet Aerospace Inc,1013.173927,178972.5128,0.00038665,,,US4432011082
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hoya Corp,514.674709,104806.6593,0.00022642,,,JP3837800006
31/12/2024,Indexed Balanced Growth,Listed Equity,,HP Inc,1559.464369,82185.77211,0.00017755,,,US40434L1052
31/12/2024,Indexed Balanced Growth,Listed Equity,,HSBC Holdings PLC,28347.54773,450296.0276,0.00097281,,,GB0005405286
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hua Nan Financial Holdings Co Ltd,34902.29778,44963.60749,0.00009714,,,TW0002880002
31/12/2024,Indexed Balanced Growth,Listed Equity,,HUB24 Ltd,5148.699026,358349.4522,0.00077417,,,AU000000HUB4
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hubbell Inc,109.552188,74118.2534,0.00016012,,,US4435106079
31/12/2024,Indexed Balanced Growth,Listed Equity,,HubSpot Inc,75.730707,85224.7204,0.00018412,,,US4435731009
31/12/2024,Indexed Balanced Growth,Listed Equity,,Humana Inc,205.134634,84058.32046,0.0001816,,,US4448591028
31/12/2024,Indexed Balanced Growth,Listed Equity,,Huntington Bancshares Inc/OH,2556.462805,67178.6296,0.00014513,,,US4461501045
31/12/2024,Indexed Balanced Growth,Listed Equity,,H World Group Ltd,588.199668,31378.87883,0.00006779,,,US44332N1063
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hydro One Ltd,402.181523,19994.75953,0.0000432,,,CA4488112083
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hyundai Mobis Co Ltd,153.667163,39871.64385,0.00008614,,,KR7012330007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Hyundai Motor Co,311.745824,72508.41708,0.00015665,,,KR7005380001
31/12/2024,Indexed Balanced Growth,Listed Equity,,iA Financial Corp Inc,158.81391,23777.626,0.00005137,,,CA45075E1043
31/12/2024,Indexed Balanced Growth,Listed Equity,,Iberdrola SA,9869.255173,219528.0564,0.00047426,,,ES0144580Y14
31/12/2024,Indexed Balanced Growth,Listed Equity,,ICICI Bank Ltd,9376.637951,226713.3271,0.00048978,,,INE090A01021
31/12/2024,Indexed Balanced Growth,Listed Equity,,ICL Group Ltd,2115.313055,16877.74244,0.00003646,,,IL0002810146
31/12/2024,Indexed Balanced Growth,Listed Equity,,Idemitsu Kosan Co Ltd,3308.62313,35209.46299,0.00007607,,,JP3142500002
31/12/2024,Indexed Balanced Growth,Listed Equity,,IDEX Corp,207.340383,70086.84316,0.00015141,,,US45167R1041
31/12/2024,Indexed Balanced Growth,Listed Equity,,IDEXX Laboratories Inc,120.580932,80518.42457,0.00017395,,,US45168D1046
31/12/2024,Indexed Balanced Growth,Listed Equity,,IDP Education Ltd,16487.03595,208231.264,0.00044986,,,AU000000IEL5
31/12/2024,Indexed Balanced Growth,Listed Equity,,IGO Ltd,39257.75324,187259.483,0.00040455,,,AU000000IGO4
31/12/2024,Indexed Balanced Growth,Listed Equity,,Illinois Tool Works Inc,513.93946,210473.2151,0.0004547,,,US4523081093
31/12/2024,Indexed Balanced Growth,Listed Equity,,Illumina Inc,232.338869,50145.27159,0.00010833,,,US4523271090
31/12/2024,Indexed Balanced Growth,Listed Equity,,Iluka Resources Ltd,23960.25916,120999.3088,0.0002614,,,AU000000ILU1
31/12/2024,Indexed Balanced Growth,Listed Equity,,IMCD NV,127.933428,30703.64767,0.00006633,,,NL0010801007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Imdex Ltd,25978.96268,60271.19342,0.00013021,,,AU000000IMD5
31/12/2024,Indexed Balanced Growth,Listed Equity,,Immutep Ltd,69585.68674,25398.77925,0.00005487,,,AU000000IMM6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Impala Platinum Holdings Ltd,641.872887,4820.899181,0.00001041,,,ZAE000083648
31/12/2024,Indexed Balanced Growth,Listed Equity,,Imperial Oil Ltd,419.827513,41767.66871,0.00009023,,,CA4530384086
31/12/2024,Indexed Balanced Growth,Listed Equity,,Imugene Ltd,487880.1524,18051.56707,0.000039,,,AU000000IMU9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Incitec Pivot Ltd,119308.824,349574.8544,0.00075521,,,AU000000IPL1
31/12/2024,Indexed Balanced Growth,Listed Equity,,Incyte Corp,348.508303,38878.24813,0.00008399,,,US45337C1027
31/12/2024,Indexed Balanced Growth,Listed Equity,,Industria de Diseno Textil SA,1436.677688,119273.8198,0.00025768,,,ES0148396007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Industrial & Commercial Bank of China Ltd,149990.9152,162480.1147,0.00035102,,,CNE1000003G1
31/12/2024,Indexed Balanced Growth,Listed Equity,,Indutrade AB,698.487105,28281.94876,0.0000611,,,SE0001515552
31/12/2024,Indexed Balanced Growth,Listed Equity,,Infineon Technologies AG,1999.87887,105023.7124,0.00022689,,,DE0006231004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Infomedia Ltd,32204.49502,49594.92233,0.00010714,,,AU000000IFM0
31/12/2024,Indexed Balanced Growth,Listed Equity,,Informa PLC,2741.745701,44278.69309,0.00009566,,,GB00BMJ6DW54
31/12/2024,Indexed Balanced Growth,Listed Equity,,Infosys Ltd,6020.958847,213542.3307,0.00046133,,,INE009A01021
31/12/2024,Indexed Balanced Growth,Listed Equity,,Infrastrutture Wireless Italiane SpA,894.063495,14676.16991,0.00003171,,,IT0005090300
31/12/2024,Indexed Balanced Growth,Listed Equity,,Infratil Ltd,9111.445627,105419.4259,0.00022774,,,NZIFTE0003S3
31/12/2024,Indexed Balanced Growth,Listed Equity,,Ingersoll Rand Inc,675.694368,98721.32939,0.00021327,,,US45687V1061
31/12/2024,Indexed Balanced Growth,Listed Equity,,ING Groep NV,4898.232732,123945.956,0.00026777,,,NL0011821202
31/12/2024,Indexed Balanced Growth,Listed Equity,,Inghams Group Ltd,19642.87545,62464.34394,0.00013495,,,AU000000ING6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Innovent Biologics Inc,3676.247922,27975.85701,0.00006044,,,KYG4818G1010
31/12/2024,Indexed Balanced Growth,Listed Equity,,Inpex Corp,1911.64892,38712.08173,0.00008363,,,JP3294460005
31/12/2024,Indexed Balanced Growth,Listed Equity,,Insignia Financial Ltd,40941.92054,145343.8179,0.000314,,,AU000000IFL2
31/12/2024,Indexed Balanced Growth,Listed Equity,,Insulet Corp,95.582446,40303.16918,0.00008707,,,US45784P1012
31/12/2024,Indexed Balanced Growth,Listed Equity,,Insurance Australia Group Ltd,143608.6446,1214929.134,0.0026247,,,AU000000IAG3
31/12/2024,Indexed Balanced Growth,Listed Equity,,Intact Financial Corp,334.538561,98329.60312,0.00021243,,,CA45823T1066
31/12/2024,Indexed Balanced Growth,Listed Equity,,Integral Diagnostics Ltd,22151.89708,64462.0205,0.00013926,,,AU000000IDX2
31/12/2024,Indexed Balanced Growth,Listed Equity,,Intel Corp,6865.76062,222334.6511,0.00048033,,,US4581401001
31/12/2024,Indexed Balanced Growth,Listed Equity,,Interconexion Electrica SA ESP,1034.496165,6333.594323,0.00001368,,,COE15PA00026
31/12/2024,Indexed Balanced Growth,Listed Equity,,Intercontinental Exchange Inc,836.714027,201370.84,0.00043504,,,US45866F1049
31/12/2024,Indexed Balanced Growth,Listed Equity,,InterContinental Hotels Group PLC,253.661107,51073.84034,0.00011034,,,GB00BHJYC057
31/12/2024,Indexed Balanced Growth,Listed Equity,,InterGlobe Aviation Ltd,405.122521,34806.7668,0.0000752,,,INE646L01027
31/12/2024,Indexed Balanced Growth,Listed Equity,,International Business Machines Corp,1491.821407,529673.1022,0.00114429,,,US4592001014
31/12/2024,Indexed Balanced Growth,Listed Equity,,International Flavors & Fragrances Inc,433.797255,59238.5664,0.00012798,,,US4595061015
31/12/2024,Indexed Balanced Growth,Listed Equity,,International Paper Co,656.577879,57073.44019,0.0001233,,,US4601461035
31/12/2024,Indexed Balanced Growth,Listed Equity,,Interpublic Group of Cos Inc/The,747.748827,33839.81801,0.00007311,,,US4606901001
31/12/2024,Indexed Balanced Growth,Listed Equity,,Intertek Group PLC,313.216323,29954.96508,0.00006471,,,GB0031638363
31/12/2024,Indexed Balanced Growth,Listed Equity,,Intesa Sanpaolo SpA,21729.56622,140387.9307,0.00030329,,,IT0000072618
31/12/2024,Indexed Balanced Growth,Listed Equity,,Intuit Inc,452.178494,459007,0.00099163,,,US4612021034
31/12/2024,Indexed Balanced Growth,Listed Equity,,Intuitive Surgical Inc,547.76094,461777.1116,0.00099761,,,US46120E6023
31/12/2024,Indexed Balanced Growth,Listed Equity,,Investor AB,2032.229852,86949.43211,0.00018784,,,SE0015811963
31/12/2024,Indexed Balanced Growth,Listed Equity,,ioneer Ltd,157658.4478,25225.35165,0.0000545,,,AU0000028946
31/12/2024,Indexed Balanced Growth,Listed Equity,,IperionX Ltd,16606.92339,91338.07866,0.00019732,,,AU0000208910
31/12/2024,Indexed Balanced Growth,Listed Equity,,IPH Ltd,15268.06064,76798.345,0.00016591,,,AU000000IPH9
