AsAtDate,OptionName,Type,Name,Currency,SecurityIdentifier,UnitsHeld,Address,Ownership,Value,Weighting,ActualExposure,EffectOfExposure,TotalValue,TotalWeighting,TotalActualExposure
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CAPITAL SECURITIES CORP.,n/a,6005 TT,"125,571",n/a,n/a,"$152,490",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CURY CONSTRUTORA E INCORPORADORA SA,n/a,CURY3 BZ,"33,397",n/a,n/a,"$152,445",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NANTO BANK LTD.,n/a,8367 JP,"4,596",n/a,n/a,"$152,317",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,WIA GOLD LTD.,n/a,WIA AU,"1,046,985",n/a,n/a,"$151,813",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GUOTAI JUNAN SECURITIES CO. LTD.,n/a,601211 C1,"36,766",n/a,n/a,"$151,725",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AVANZA BANK HOLDING AB,n/a,AZA SS,"3,796",n/a,n/a,"$151,415",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,COCA-COLA ICECEK AS,n/a,CCOLA TI,"55,213",n/a,n/a,"$151,188",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"ALTUS POWER, INC.",n/a,AMPS US,"22,935",n/a,n/a,"$150,762",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,EXEDY CORP.,n/a,7278 JP,"3,325",n/a,n/a,"$150,343",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"PAYONEER GLOBAL, INC.",n/a,PAYO US,"9,249",n/a,n/a,"$149,979",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AALBERTS NV,n/a,AALB NA,"2,597",n/a,n/a,"$149,172",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AP MOLLER - MAERSK AS,n/a,MAERSKA DC,58,n/a,n/a,"$149,046",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,DONG-A SOCIO HOLDINGS CO. LTD.,n/a,000640 KS,"1,236",n/a,n/a,"$148,943",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GEM DIAMONDS LTD.,n/a,GEMD LN,"668,422",n/a,n/a,"$148,727",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KUM YANG CO. LTD.,n/a,001570 KS,"6,374",n/a,n/a,"$148,252",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,PEUGEOT INVEST SA,n/a,PEUG FP,"1,209",n/a,n/a,"$147,858",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"PJT PARTNERS, INC.",n/a,PJT US,580,n/a,n/a,"$147,820",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BORR DRILLING LTD.,n/a,BORR NO,"25,609",n/a,n/a,"$147,710",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KERRY LOGISTICS NETWORK LTD.,n/a,636 HK,"102,565",n/a,n/a,"$146,718",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"POSCO HOLDINGS, INC.",n/a,005490 KS,527,n/a,n/a,"$146,539",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BANK OF SUZHOU CO. LTD.,n/a,002966 C2,"81,602",n/a,n/a,"$146,436",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KEIO CORP.,n/a,9008 JP,"3,708",n/a,n/a,"$146,306",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,J&J SNACK FOODS CORP.,n/a,JJSF US,583,n/a,n/a,"$146,166",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CHINA MEDICAL SYSTEM HOLDINGS LTD.,n/a,867 HK,"93,014",n/a,n/a,"$146,014",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"KAKAKU.COM, INC.",n/a,2371 JP,"5,863",n/a,n/a,"$145,825",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ROCKWOOL AS,n/a,ROCKB DC,255,n/a,n/a,"$145,776",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AISIN CORP.,n/a,7259 JP,"7,926",n/a,n/a,"$144,783",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MADISON SQUARE GARDEN SPORTS CORP.,n/a,MSGS US,396,n/a,n/a,"$144,431",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CONCORD NEW ENERGY GROUP LTD.,n/a,182 HK,"1,361,132",n/a,n/a,"$144,334",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"ADENTRA, INC.",n/a,ADEN CN,"3,457",n/a,n/a,"$144,132",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,WENDY'S CO.,n/a,WEN US,"5,462",n/a,n/a,"$143,793",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"KENNEDY-WILSON HOLDINGS, INC.",n/a,KW US,"8,869",n/a,n/a,"$143,105",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BTS GROUP HOLDINGS PCL,n/a,BTSF TB,"495,033",n/a,n/a,"$143,047",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AMOT INVESTMENTS LTD.,n/a,AMOT IT,"15,632",n/a,n/a,"$143,018",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ADASTRIA CO. LTD.,n/a,2685 JP,"4,008",n/a,n/a,"$142,708",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CELANESE CORP.,n/a,CE US,"1,276",n/a,n/a,"$142,681",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"MYR GROUP, INC.",n/a,MYRG US,593,n/a,n/a,"$142,498",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"CORE SCIENTIFIC, INC.",n/a,CORZ US,"6,267",n/a,n/a,"$142,211",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GENERATION DEVELOPMENT GROUP LTD.,n/a,GDG AU,"39,322",n/a,n/a,"$141,559",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GREGGS PLC,n/a,GRG LN,"2,512",n/a,n/a,"$141,516",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"VITESSE ENERGY, INC.",n/a,VTS US,"3,502",n/a,n/a,"$141,422",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KIER GROUP PLC,n/a,KIE LN,"46,869",n/a,n/a,"$140,691",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SULZER AG,n/a,SUN SW,602,n/a,n/a,"$140,614",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BANCO ABC BRASIL SA,n/a,ABCB4 BZ,"27,823",n/a,n/a,"$140,462",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MAXIS BHD.,n/a,MAXIS MK,"106,523",n/a,n/a,"$140,439",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,L&F CO. LTD.,n/a,066970 KS,"1,577",n/a,n/a,"$140,136",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,DORMAKABA HOLDING AG,n/a,DOKA SW,123,n/a,n/a,"$140,096",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"VIAVI SOLUTIONS, INC.",n/a,VIAV US,"8,581",n/a,n/a,"$139,975",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NORDEA BANK ABP,n/a,NDA DC,"7,974",n/a,n/a,"$139,663",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TATA STEEL LTD.,n/a,TATA IN,"53,548",n/a,n/a,"$139,458",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FARADAY TECHNOLOGY CORP.,n/a,3035 TT,"11,654",n/a,n/a,"$138,369",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"OPENLANE, INC.",n/a,KAR US,"4,299",n/a,n/a,"$137,751",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,HANWHA INDUSTRIAL SOLUTIONS CO. LTD.,n/a,489790 KP,"3,969",n/a,n/a,"$137,610",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KAKAOBANK CORP.,n/a,323410 KS,"5,953",n/a,n/a,"$137,474",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SWATCH GROUP AG,n/a,UHR SW,467,n/a,n/a,"$137,311",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"LIGHTSPEED COMMERCE, INC.",n/a,LSPD CN,"5,573",n/a,n/a,"$137,185",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BAIC MOTOR CORP. LTD.,n/a,1958 HK,"274,755",n/a,n/a,"$137,105",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SOL SPA,n/a,SOL IM,"2,188",n/a,n/a,"$135,953",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GHCL LTD.,n/a,GHCL IN,"9,957",n/a,n/a,"$135,906",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"K&O ENERGY GROUP, INC.",n/a,1663 JP,"3,503",n/a,n/a,"$135,897",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MIGROS TICARET AS,n/a,MGROS TI,"5,431",n/a,n/a,"$135,700",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,LIBERTY MEDIA CORP.-LIBERTY LIVE,n/a,LLYVA US,"1,243",n/a,n/a,"$133,590",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GE VERNOVA T&D INDIA LTD.,n/a,GVTD IN,"3,405",n/a,n/a,"$133,348",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"PENN ENTERTAINMENT, INC.",n/a,PENN US,"4,153",n/a,n/a,"$132,940",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BANCO SANTANDER BRASIL SA,n/a,SANB11 BZ,"21,344",n/a,n/a,"$132,919",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ENERGY ABSOLUTE PCL,n/a,EAF TB,"705,960",n/a,n/a,"$132,431",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,OBSIDIAN ENERGY LTD.,n/a,OBE US,"14,152",n/a,n/a,"$132,341",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MULLEN GROUP LTD.,n/a,MTL CN,"8,082",n/a,n/a,"$132,326",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"KNIGHT-SWIFT TRANSPORTATION HOLDINGS, INC.",n/a,KNX US,"1,544",n/a,n/a,"$132,232",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"FIVE9, INC.",n/a,FIVN US,"2,014",n/a,n/a,"$132,181",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TXC CORP.,n/a,3042 TT,"26,387",n/a,n/a,"$130,645",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TECO ELECTRIC & MACHINERY CO. LTD.,n/a,1504 TT,"50,795",n/a,n/a,"$130,625",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,LS CORP.,n/a,006260 KS,"1,262",n/a,n/a,"$130,537",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,HANG LUNG GROUP LTD.,n/a,10 HK,"59,965",n/a,n/a,"$130,416",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"TRANSCONTINENTAL, INC.",n/a,TCLA CN,"6,246",n/a,n/a,"$130,254",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,INTERPUMP GROUP SPA,n/a,IP IM,"1,818",n/a,n/a,"$129,713",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,UNIVERSAL SCIENTIFIC INDUSTRIAL SHANGHAI CO. LTD.,n/a,601231 C1,"35,356",n/a,n/a,"$129,084",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,LAND & HOUSES PCL,n/a,LHF TB,"539,390",n/a,n/a,"$129,035",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SHIHLIN ELECTRIC & ENGINEERING CORP.,n/a,1503 TT,"13,633",n/a,n/a,"$128,955",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,YUNNAN YUNTIANHUA CO. LTD.,n/a,600096 C1,"26,035",n/a,n/a,"$128,464",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MFE-MEDIAFOREUROPE NV,n/a,MFEA IM,"25,921",n/a,n/a,"$127,886",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,DOUBLEUGAMES CO. LTD.,n/a,192080 KS,"2,161",n/a,n/a,"$127,780",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SITRONIX TECHNOLOGY CORP.,n/a,8016 TT,"12,094",n/a,n/a,"$126,610",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CVB FINANCIAL CORP.,n/a,CVBF US,"3,635",n/a,n/a,"$125,698",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,EAST MONEY INFORMATION CO. LTD.,n/a,300059 C2,"21,986",n/a,n/a,"$125,610",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AJ BELL PLC,n/a,AJB LN,"13,709",n/a,n/a,"$125,480",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NETMARBLE CORP.,n/a,251270 KS,"2,208",n/a,n/a,"$125,214",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"ALARM.COM HOLDINGS, INC.",n/a,ALRM US,"1,274",n/a,n/a,"$125,144",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NEBIUS GROUP NV,n/a,NBIS US,"2,791",n/a,n/a,"$124,847",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GSK PLC,n/a,GS71 GR,"4,562",n/a,n/a,"$124,788",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BOC AVIATION LTD.,n/a,2588 HK,"9,931",n/a,n/a,"$124,605",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,VOLVO AB,n/a,VOLVA SS,"3,153",n/a,n/a,"$124,524",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,PALADIN ENERGY LTD.,n/a,PDN CN,"16,527",n/a,n/a,"$124,350",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,PRESTIGE ESTATES PROJECTS LTD.,n/a,PEPL IN,"3,888",n/a,n/a,"$124,241",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,HOLLYWOOD BOWL GROUP PLC,n/a,BOWL LN,"20,570",n/a,n/a,"$124,199",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"KINAXIS, INC.",n/a,KXS CN,638,n/a,n/a,"$124,076",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,LITHIUM AMERICAS ARGENTINA CORP.,n/a,LAAC CN,"29,050",n/a,n/a,"$123,318",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,XINTE ENERGY CO. LTD.,n/a,1799 HK,"78,897",n/a,n/a,"$122,869",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"MISSION PRODUCE, INC.",n/a,AVO US,"5,292",n/a,n/a,"$122,833",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"WEIS MARKETS, INC.",n/a,WMK US,"1,122",n/a,n/a,"$122,701",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"UNITED COMMUNITY BANKS, INC.",n/a,UCB US,"2,351",n/a,n/a,"$122,679",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,PLUXEE NV,n/a,PLX FP,"3,909",n/a,n/a,"$122,366",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"PALOMAR HOLDINGS, INC.",n/a,PLMR US,717,n/a,n/a,"$122,251",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CEMEX SAB DE CV,n/a,CEMEXCPO MM,"134,740",n/a,n/a,"$122,245",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,UNITED LABORATORIES INTERNATIONAL HOLDINGS LTD.,n/a,3933 HK,"47,497",n/a,n/a,"$122,062",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TIANSHAN ALUMINUM GROUP CO. LTD.,n/a,002532 C2,"69,940",n/a,n/a,"$121,794",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"EPLUS, INC.",n/a,PLUS US,"1,019",n/a,n/a,"$121,590",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"H.U. GROUP HOLDINGS, INC.",n/a,4544 JP,"4,618",n/a,n/a,"$121,440",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"INTERCORP FINANCIAL SERVICES, INC.",n/a,IFS US,"2,561",n/a,n/a,"$121,374",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BOSSARD HOLDING AG,n/a,BOSN SW,356,n/a,n/a,"$121,184",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ICHITAN GROUP PCL,n/a,ICHIR TB,"173,603",n/a,n/a,"$120,889",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SINGAPORE AIRLINES LTD.,n/a,SIA SP,"15,831",n/a,n/a,"$120,701",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,OTSUKA HOLDINGS CO. LTD.,n/a,OTSKY US,"2,747",n/a,n/a,"$120,583",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"FUJIMI, INC.",n/a,5384 JP,"4,860",n/a,n/a,"$120,310",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,INDUSTRIVARDEN AB,n/a,INDUA SS,"2,353",n/a,n/a,"$120,197",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,JUST EAT TAKEAWAY.COM NV,n/a,TKWY NA,"5,439",n/a,n/a,"$120,029",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,PHIBRO ANIMAL HEALTH CORP.,n/a,PAHC US,"3,534",n/a,n/a,"$119,878",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KONOIKE TRANSPORT CO. LTD.,n/a,9025 JP,"3,770",n/a,n/a,"$119,722",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TCC GROUP HOLDINGS CO. LTD.,n/a,1101 TT,"76,585",n/a,n/a,"$119,603",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CAIRN HOMES PLC,n/a,CRN ID,"30,697",n/a,n/a,"$119,365",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ELEKTA AB,n/a,EKTAB SS,"13,313",n/a,n/a,"$118,996",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,DOMETIC GROUP AB,n/a,DOM SS,"15,646",n/a,n/a,"$118,924",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ABB LTD.,n/a,ABBNY US,"1,370",n/a,n/a,"$118,871",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"DYNE THERAPEUTICS, INC.",n/a,DYN US,"3,122",n/a,n/a,"$118,817",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,WICKES GROUP PLC,n/a,WIX LN,"38,760",n/a,n/a,"$118,545",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,LG UPLUS CORP.,n/a,032640 KS,"10,417",n/a,n/a,"$118,065",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ESSO SA FRANCAISE,n/a,ES FP,650,n/a,n/a,"$117,921",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"OKINAWA FINANCIAL GROUP, INC.",n/a,7350 JP,"4,394",n/a,n/a,"$117,530",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MOBILE TELECOMMUNICATIONS CO. KSCP,n/a,ZAIN KK,"47,711",n/a,n/a,"$117,225",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,HENKEL AG & CO. KGAA,n/a,HENKY US,"3,770",n/a,n/a,"$116,668",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TONGYANG LIFE INSURANCE CO. LTD.,n/a,082640 KS,"23,678",n/a,n/a,"$116,638",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,VERBIO SE,n/a,VBK GR,"5,854",n/a,n/a,"$115,821",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"IVANHOE ELECTRIC, INC.",n/a,IE US,"9,455",n/a,n/a,"$115,300",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"FIRST INTERSTATE BANCSYSTEM, INC.",n/a,FIBK US,"2,196",n/a,n/a,"$115,179",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AGNICO EAGLE MINES LTD.,n/a,AEM US,910,n/a,n/a,"$114,896",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,WENDEL SE,n/a,MF FP,739,n/a,n/a,"$114,863",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ALUMINUM CORP. OF CHINA LTD.,n/a,2600 HK,"122,900",n/a,n/a,"$114,735",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,EXPAND ENERGY CORP.,n/a,EXE US,712,n/a,n/a,"$114,547",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SKYLARK HOLDINGS CO. LTD.,n/a,3197 JP,"4,549",n/a,n/a,"$114,534",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TECAN GROUP AG,n/a,TECN SW,316,n/a,n/a,"$114,173",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ASAHI KASEI CORP.,n/a,3407 JP,"10,156",n/a,n/a,"$114,025",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"POWELL INDUSTRIES, INC.",n/a,POWL US,319,n/a,n/a,"$114,009",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NYFOSA AB,n/a,NYF SS,"7,215",n/a,n/a,"$113,794",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"TTM TECHNOLOGIES, INC.",n/a,TTMI US,"2,843",n/a,n/a,"$113,635",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"TOKYO ELECTRIC POWER CO. HOLDINGS, INC.",n/a,9501 JP,"23,095",n/a,n/a,"$112,739",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ENERGY ABSOLUTE PCL,n/a,EAR TB,"600,195",n/a,n/a,"$112,590",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FOOD & LIFE COS. LTD.,n/a,3563 JP,"3,273",n/a,n/a,"$112,484",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KOMERI CO. LTD.,n/a,8218 JP,"3,295",n/a,n/a,"$111,920",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"WESBANCO, INC.",n/a,WSBC US,"2,121",n/a,n/a,"$111,452",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SWATCH GROUP AG,n/a,UHRN SW,"1,945",n/a,n/a,"$111,272",0.00%,,,,,
